CustomerId,Recency,Frequency,Monetary,Cluster,is_high_risk,avg_hour,avg_day_of_week,weekend_rate,transaction_month,std_amount,max_amount,min_amount,log_monetary,reversal_rate,unique_products,unique_providers,avg_daily_transactions,monetary_per_transaction,negative_amount_count,positive_amount_sum,velocity_last_30_days,recency_frequency_ratio
CustomerId_1198,54.06,4,9000.0,0,1,8.0,4.0,0.0,12,6601.767440112787,10000.0,-5000.0,9.105090961257085,50.0,2,3,4.0,2250.0,2.0,15000.0,0.0,13.515
CustomerId_12,83.72,1,-10000.0,0,1,16.0,2.0,0.0,11,0.0,-10000.0,-10000.0,9.210440366976517,100.0,1,1,1.0,-10000.0,1.0,0.0,0.0,83.72
CustomerId_1200,47.09,4,9000.0,0,1,7.0,4.0,0.0,12,6601.767440112787,10000.0,-5000.0,9.105090961257085,50.0,2,3,4.0,2250.0,2.0,15000.0,0.0,11.7725
CustomerId_1201,1.66,173,542517.5,2,0,11.52,3.06,0.2197,2,8880.120804886395,83170.0,-5000.0,13.2039774651978,31.79,4,3,3.33,3135.94,55.0,616202.0,40.0,0.0096
CustomerId_1202,0.68,29,130000.0,2,0,10.17,3.52,0.069,2,6598.813148996527,11000.0,-5000.0,11.775297421715827,27.59,2,4,3.62,4482.76,8.0,166000.0,29.0,0.0234
CustomerId_1203,0.62,45,38530.0,2,0,13.07,2.71,0.2222,2,1996.2786844172297,12000.0,-5000.0,10.559218391085642,35.56,2,4,2.37,856.22,16.0,44400.0,13.0,0.0138
CustomerId_1204,46.92,4,9000.0,0,1,12.0,4.0,0.0,12,6601.767440112787,10000.0,-5000.0,9.105090961257085,50.0,2,3,4.0,2250.0,2.0,15000.0,0.0,11.73
CustomerId_1208,84.62,9,19770.0,0,1,12.56,2.44,0.4444,11,3365.0334322261942,10000.0,-100.0,9.89197149657488,44.44,3,3,3.0,2196.67,4.0,20000.0,0.0,9.4022
CustomerId_1209,19.09,6,30000.0,2,0,7.0,4.0,0.0,1,6511.528238439882,10000.0,-5000.0,10.308985993422082,33.33,2,3,6.0,5000.0,2.0,36000.0,6.0,3.1817
CustomerId_1210,76.97,3,25000.0,0,1,9.67,2.0,0.0,11,25181.01136438593,36500.0,-12000.0,10.12667110305036,33.33,2,3,3.0,8333.33,1.0,37000.0,0.0,25.6567
CustomerId_1211,84.1,2,200000.0,0,1,7.0,2.0,0.0,11,0.0,100000.0,100000.0,12.206077645517674,0.0,1,1,2.0,100000.0,0.0,200000.0,0.0,42.05
CustomerId_1212,50.15,17,39000.0,0,1,10.88,2.88,0.3529,12,4928.992111506582,20000.0,-1000.0,10.571342565808699,47.06,2,3,2.83,2294.12,8.0,41000.0,0.0,2.95
CustomerId_1214,6.1,44,104825.0,2,0,12.3,3.77,0.3864,2,5690.768175619785,26500.0,-1000.0,11.5600571117025,36.36,2,3,3.38,2382.39,16.0,106500.0,37.0,0.1386
CustomerId_1215,73.73,1,1000.0,0,1,16.0,5.0,1.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,73.73
CustomerId_1217,47.16,9,29000.0,0,1,6.67,4.0,0.0,12,6255.553088612104,10000.0,-5000.0,10.275085591132715,44.44,2,3,4.5,3222.22,4.0,40500.0,0.0,5.24
CustomerId_1218,0.91,72,139055.0,2,0,14.89,2.89,0.1389,2,1964.8128235863244,5000.0,-250.0,11.842632008677242,26.39,2,4,3.13,1931.32,19.0,140500.0,35.0,0.0126
CustomerId_1219,25.99,6,3850.0,2,0,13.33,1.33,0.0,1,841.080654079421,2000.0,-50.0,8.25608813381491,50.0,2,3,2.0,641.67,3.0,4000.0,6.0,4.3317
CustomerId_1220,18.86,13,40000.0,2,0,12.54,4.0,0.0,1,5488.040610599537,10000.0,-5000.0,10.596659732783579,23.08,2,3,6.5,3076.92,3.0,51000.0,7.0,1.4508
CustomerId_1221,5.02,5,20000.0,2,0,9.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,1.004
CustomerId_1222,9.77,45,82980.0,2,0,13.02,3.93,0.6444,2,7714.81533685792,52000.0,-1000.0,11.326366944910895,40.0,4,3,4.09,1844.0,18.0,85055.0,33.0,0.2171
CustomerId_1223,3.83,3,21500.0,2,0,8.67,4.67,0.6667,2,11116.804097101529,20000.0,500.0,9.975854724662028,0.0,1,1,1.5,7166.67,0.0,21500.0,2.0,1.2767
CustomerId_1224,5.11,1,10000.0,2,0,7.0,4.0,0.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,5.11
CustomerId_1225,8.48,1,1000.0,2,0,22.0,0.0,0.0,2,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,8.48
CustomerId_1226,43.02,8,10700.0,0,1,11.88,1.0,0.125,1,2290.4693842092715,6000.0,-1000.0,9.278092474027002,50.0,2,3,2.67,1337.5,4.0,12000.0,0.0,5.3775
CustomerId_1227,13.95,26,73233.6,2,0,9.96,3.19,0.2308,1,3686.5900224796023,10000.0,-5000.0,11.201423265868167,26.92,2,4,2.17,2816.68,7.0,79830.0,7.0,0.5365
CustomerId_1228,11.68,5,20000.0,2,0,17.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,2.336
CustomerId_1229,15.96,3,-50.0,2,0,10.0,0.0,0.0,1,1000.4165798972613,1000.0,-1000.0,3.9318256327243257,66.67,2,2,3.0,-16.67,2.0,1000.0,3.0,5.32
CustomerId_1231,36.07,1,2000.0,0,1,8.0,1.0,0.0,1,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,0.0,36.07
CustomerId_1232,15.05,1,5000.0,2,0,8.0,1.0,0.0,1,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,1.0,15.05
CustomerId_1233,27.86,1,1000.0,2,0,13.0,2.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,27.86
CustomerId_1234,53.92,12,40000.0,0,1,13.33,4.0,0.0,12,7270.404932243312,10700.0,-5000.0,10.596659732783579,50.0,2,3,6.0,3333.33,6.0,60700.0,0.0,4.4933
CustomerId_1235,46.87,6,19000.0,0,1,13.0,4.0,0.0,12,6104.643041707408,10000.0,-5000.0,9.852246888342531,33.33,2,3,6.0,3166.67,2.0,25000.0,0.0,7.8117
CustomerId_1236,44.04,8,8765.0,0,1,7.25,0.0,0.0,12,2169.185886620666,5000.0,-1000.0,9.078635880978755,50.0,2,3,8.0,1095.62,4.0,10000.0,0.0,5.505
CustomerId_1237,28.11,1,1000.0,2,0,7.0,2.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,28.11
CustomerId_1238,4.61,5,20000.0,2,0,19.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,0.922
CustomerId_1240,44.94,6,34000.0,0,1,16.0,4.33,0.1667,12,7527.72652709081,15000.0,-5000.0,10.434145214930487,33.33,2,3,3.0,5666.67,2.0,40000.0,0.0,7.49
CustomerId_1241,25.76,7,30000.0,2,0,15.0,4.0,0.0,1,6102.302453836194,10000.0,-5000.0,10.308985993422082,28.57,2,3,7.0,4285.71,2.0,36000.0,7.0,3.68
CustomerId_1242,5.19,152,842504.0,2,0,8.52,3.8,0.0592,2,9263.462969135824,31000.0,-5000.0,13.644134875909144,34.21,4,5,6.08,5542.79,52.0,1017100.0,34.0,0.0341
CustomerId_1244,87.06,1,5000.0,0,1,8.0,6.0,1.0,11,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,87.06
CustomerId_1245,4.75,29,135000.0,2,0,15.14,3.72,0.0,2,6136.98310054335,15000.0,-5000.0,11.813037464800539,24.14,3,3,3.62,4655.17,7.0,166000.0,15.0,0.1638
CustomerId_1246,25.88,19,79000.0,2,0,14.42,4.05,0.1053,1,6048.536626460769,10000.0,-5000.0,11.277215789596893,26.32,2,3,2.71,4157.89,5.0,100000.0,5.0,1.3621
CustomerId_1247,0.65,13,60000.0,2,0,13.62,3.85,0.0769,2,9197.26826779254,21000.0,-5000.0,11.002116507732017,46.15,2,4,2.6,4615.38,6.0,86000.0,13.0,0.05
CustomerId_1250,4.0,273,661899.15,2,0,12.53,3.61,0.4432,2,4614.518775738537,39000.0,-5000.0,13.402869992727323,41.03,5,4,7.8,2424.54,112.0,679100.0,47.0,0.0147
CustomerId_1252,12.1,19,80000.0,2,0,7.95,4.0,0.0,2,6058.317949255305,10000.0,-5000.0,11.289794413577894,26.32,2,3,4.75,4210.53,5.0,101000.0,12.0,0.6368
CustomerId_1253,12.06,5,20000.0,2,0,8.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,2.412
CustomerId_1256,32.69,6,20000.0,2,0,17.0,4.0,0.0,1,7814.516406449389,11000.0,-5000.0,9.90353755128617,50.0,2,3,6.0,3333.33,3.0,31000.0,0.0,5.4483
CustomerId_1257,12.01,12,17025.0,2,0,10.5,3.5,0.5,2,1903.8359901190877,5000.0,-70.0,9.742496866444002,41.67,3,3,4.0,1418.75,5.0,17210.0,2.0,1.0008
CustomerId_1258,11.65,7,30000.0,2,0,18.0,4.0,0.0,2,6163.448323633065,10000.0,-5000.0,10.308985993422082,28.57,2,3,7.0,4285.71,2.0,36000.0,7.0,1.6643
CustomerId_1259,68.74,16,17213.5,0,1,12.94,2.88,0.0625,12,1617.5299246974278,5000.0,-75.0,9.753507330912836,37.5,2,3,3.2,1075.84,6.0,17500.0,0.0,4.2962
CustomerId_1260,5.15,9,40000.0,2,0,7.67,4.0,0.0,2,6463.573143221772,10000.0,-5000.0,10.596659732783579,33.33,2,3,4.5,4444.44,3.0,51000.0,9.0,0.5722
CustomerId_1262,25.91,9,10040.0,2,0,13.78,2.33,0.0,1,791.5034919555173,2000.0,-40.0,9.214431989879436,22.22,2,3,3.0,1115.56,2.0,10100.0,6.0,2.8789
CustomerId_1263,53.77,5,19000.0,0,1,15.0,4.0,0.0,12,6685.805860178712,10000.0,-5000.0,9.852246888342531,40.0,2,3,5.0,3800.0,2.0,25000.0,0.0,10.754
CustomerId_1265,21.62,97,250500.0,2,0,11.1,3.02,0.1134,1,4735.234238514465,24000.0,-5000.0,12.431218191515056,32.99,2,4,4.62,2582.47,32.0,264700.0,1.0,0.2229
CustomerId_1266,15.94,20,9470.0,2,0,12.4,1.95,0.0,1,476.74085424396253,1195.0,-50.0,9.155989777226102,40.0,2,3,2.5,473.5,8.0,9795.0,1.0,0.797
CustomerId_1267,24.61,3,-20.0,2,0,19.0,5.0,1.0,1,1000.0666644445926,1000.0,-1000.0,3.044522437723423,66.67,2,2,3.0,-6.67,2.0,1000.0,3.0,8.2033
CustomerId_1268,15.99,1,1000000.0,2,0,10.0,0.0,0.0,1,0.0,1000000.0,1000000.0,13.815511557963774,0.0,1,1,1.0,1000000.0,0.0,1000000.0,1.0,15.99
CustomerId_1269,75.04,3,2000.0,0,1,9.0,4.0,0.0,11,3785.9388972001825,5000.0,-2000.0,7.601402334583733,66.67,2,2,3.0,666.67,2.0,5000.0,0.0,25.0133
CustomerId_1270,9.61,33,50904.0,2,0,11.33,4.79,0.6667,2,1915.43306282987,5000.0,-1000.0,10.837716429541295,33.33,3,4,3.67,1542.55,11.0,53100.0,15.0,0.2912
CustomerId_1271,17.79,6,5550.0,2,0,13.17,4.5,0.5,1,503.7360419902471,1400.0,-50.0,8.621733370690162,16.67,2,4,1.5,925.0,1.0,5600.0,6.0,2.965
CustomerId_1272,53.87,3,4500.0,0,1,12.33,4.0,0.0,12,866.0254037844386,2000.0,500.0,8.412054873292933,0.0,2,1,1.5,1500.0,0.0,4500.0,0.0,17.9567
CustomerId_1273,67.62,6,19000.0,0,1,19.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,11.27
CustomerId_1274,43.1,1,5000.0,0,1,7.0,1.0,0.0,1,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,43.1
CustomerId_1275,0.1,253,712156.5,2,0,11.94,2.84,0.2688,2,9503.242723171974,50000.0,-5000.0,13.47605437379643,43.48,5,3,11.5,2814.85,110.0,730500.0,253.0,0.0004
CustomerId_1276,5.09,86,581500.0,2,0,9.81,3.95,0.0233,2,21603.4755842374,120000.0,-5000.0,13.273367970629833,47.67,3,4,10.75,6761.63,41.0,764500.0,3.0,0.0592
CustomerId_1277,1.96,60,160910.0,2,0,12.75,3.72,0.45,2,7224.056208761435,35000.0,-5000.0,11.98860669608804,40.0,4,4,5.45,2681.83,24.0,168000.0,59.0,0.0327
CustomerId_1279,53.58,7,29000.0,0,1,19.14,4.0,0.0,12,7425.823667638301,10000.0,-5000.0,10.275085591132715,42.86,2,3,7.0,4142.86,3.0,40000.0,0.0,7.6543
CustomerId_1280,21.2,44,105203.0,2,0,10.84,1.64,0.0682,1,3286.966782214027,15000.0,-1000.0,11.563656601376586,36.36,3,3,4.4,2390.98,16.0,109500.0,5.0,0.4818
CustomerId_1281,4.88,30,180000.0,2,0,10.6,4.0,0.0,2,9098.806287753849,20700.0,-5000.0,12.100717685412471,40.0,2,4,6.0,6000.0,12.0,225900.0,6.0,0.1627
CustomerId_1282,12.84,1,10000.0,2,0,13.0,3.0,0.0,1,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,12.84
CustomerId_1283,74.85,19,17905.0,0,1,8.58,3.05,0.0,11,382.45685457844144,1500.0,-75.0,9.792891131194102,10.53,2,4,6.33,942.37,2.0,18000.0,0.0,3.9395
CustomerId_1285,75.95,4,2950.0,0,1,18.25,2.25,0.0,11,525.0,1000.0,-50.0,7.989899374942939,25.0,2,3,2.0,737.5,1.0,3000.0,0.0,18.9875
CustomerId_1286,16.61,28,74269.0,2,0,13.36,2.86,0.3571,1,3371.4044631626152,11000.0,-622.0,11.215462380663341,28.57,4,4,3.5,2652.46,8.0,76060.0,9.0,0.5932
CustomerId_1287,61.16,7,29000.0,0,1,6.0,4.0,0.0,12,7425.823667638301,10000.0,-5000.0,10.275085591132715,42.86,2,3,7.0,4142.86,3.0,40000.0,0.0,8.7371
CustomerId_1288,1.95,14,16370.0,2,0,11.07,2.64,0.2143,2,837.3260029193141,2000.0,-50.0,9.703266755854342,21.43,2,4,2.8,1169.29,3.0,16500.0,12.0,0.1393
CustomerId_1294,4.8,12,64178.0,2,0,11.42,3.08,0.25,2,6787.470031185584,20000.0,-1000.0,11.069431333364523,33.33,3,3,3.0,5348.17,4.0,65900.0,1.0,0.4
CustomerId_1295,61.15,15,92150.0,0,1,8.47,2.4,0.0,12,6625.676964514286,17000.0,-5000.0,11.431183814911035,33.33,3,3,3.0,6143.33,5.0,98000.0,0.0,4.0767
CustomerId_1296,51.97,3,-525.0,0,1,10.0,6.0,1.0,12,761.1668673819164,500.0,-1000.0,6.26530121273771,66.67,2,2,3.0,-175.0,2.0,500.0,0.0,17.3233
CustomerId_1297,64.98,1,5000.0,0,1,10.0,0.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,64.98
CustomerId_1298,28.86,20,407980.0,2,0,10.15,3.3,0.15,1,43873.992044202416,160000.0,-5000.0,12.918975883674495,20.0,3,3,2.5,20399.0,4.0,419000.0,5.0,1.443
CustomerId_1299,28.88,36,216780.0,2,0,12.19,1.81,0.0833,1,14360.298743410596,50000.0,-1000.0,12.286642906330778,50.0,3,4,4.0,6021.67,18.0,229000.0,3.0,0.8022
CustomerId_13,83.72,1,-10000.0,0,1,16.0,2.0,0.0,11,0.0,-10000.0,-10000.0,9.210440366976517,100.0,1,1,1.0,-10000.0,1.0,0.0,0.0,83.72
CustomerId_1300,19.15,6,20000.0,2,0,6.0,4.0,0.0,1,6088.2400303098,10000.0,-5000.0,9.90353755128617,33.33,2,3,6.0,3333.33,2.0,26000.0,6.0,3.1917
CustomerId_1301,11.9,18,90000.0,2,0,13.0,4.0,0.0,2,6240.28656958863,10000.0,-5000.0,11.407576060361786,27.78,2,3,4.5,5000.0,5.0,111000.0,4.0,0.6611
CustomerId_1302,24.84,18,7740285.0,2,0,11.22,4.11,0.5,1,1235636.027663308,5000000.0,-1000.0,15.861949195787634,22.22,3,4,3.0,430015.83,4.0,7741500.0,8.0,1.38
CustomerId_1303,4.85,21,100000.0,2,0,8.57,4.0,0.0,2,6268.211562357815,10000.0,-5000.0,11.51293546492023,28.57,2,3,4.2,4761.9,6.0,126000.0,16.0,0.231
CustomerId_1304,19.71,3,150000.0,2,0,16.33,3.0,0.0,1,0.0,50000.0,50000.0,11.918397239722838,0.0,1,1,3.0,50000.0,0.0,150000.0,3.0,6.57
CustomerId_1306,64.98,61,61860.0,0,1,9.79,2.7,0.1639,12,1984.3446668435909,10000.0,-1000.0,11.032645211643478,39.34,2,4,8.71,1014.1,24.0,63800.0,0.0,1.0652
CustomerId_1307,25.99,17,253650.0,2,0,14.59,2.29,0.0,1,32368.421430189534,100000.0,-1000.0,12.443714585427434,23.53,2,4,4.25,14920.59,4.0,255000.0,17.0,1.5288
CustomerId_1308,34.15,15,148558.0,2,0,9.13,2.07,0.1333,1,25991.4281745421,100000.0,-1000.0,11.90873746471691,6.67,3,3,3.0,9903.87,1.0,149558.0,0.0,2.2767
CustomerId_1310,12.15,1,10000.0,2,0,6.0,4.0,0.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,12.15
CustomerId_1311,20.73,33,41740.0,2,0,13.85,2.52,0.2121,1,1393.6521741725078,5000.0,-175.0,10.63923913817842,36.36,2,4,3.0,1264.85,12.0,42585.0,4.0,0.6282
CustomerId_1312,18.88,1,1000.0,2,0,12.0,4.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,18.88
CustomerId_1313,46.58,6,19000.0,0,1,20.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,7.7633
CustomerId_1316,15.02,2,30000.0,2,0,7.5,1.5,0.0,1,7071.067811865475,20000.0,10000.0,10.308985993422082,0.0,1,1,1.0,15000.0,0.0,30000.0,1.0,7.51
CustomerId_1317,9.99,10,45000.0,2,0,19.0,4.2,0.1,2,6186.903731090195,11000.0,-5000.0,10.714439990727769,30.0,2,3,3.33,4500.0,3.0,56000.0,10.0,0.999
CustomerId_1318,64.21,7,4986.0,0,1,10.14,2.86,0.0,12,1130.3754117232786,2000.0,-1000.0,8.514589805546123,42.86,2,3,2.33,712.29,3.0,6026.0,0.0,9.1729
CustomerId_1320,78.78,2,10000.0,0,1,14.5,0.0,0.0,11,0.0,5000.0,5000.0,9.210440366976517,0.0,1,1,2.0,5000.0,0.0,10000.0,0.0,39.39
CustomerId_1321,62.96,2,60000.0,0,1,10.5,2.0,0.0,12,28284.2712474619,50000.0,10000.0,11.002116507732017,0.0,2,1,2.0,30000.0,0.0,60000.0,0.0,31.48
CustomerId_1322,61.71,6,2950.0,0,1,12.5,3.5,0.0,12,842.8621872326856,1000.0,-1000.0,7.989899374942939,33.33,2,3,3.0,491.67,2.0,4000.0,0.0,10.285
CustomerId_1323,11.82,15,60000.0,2,0,12.8,4.0,0.0,2,6020.797289396148,10000.0,-5000.0,11.002116507732017,26.67,2,3,5.0,4000.0,4.0,76000.0,8.0,0.788
CustomerId_1324,4.86,45,674696.0,2,0,11.49,3.51,0.1111,2,35146.98168933866,160000.0,-5000.0,13.422018980185,35.56,4,4,3.46,14993.24,16.0,709000.0,29.0,0.108
CustomerId_1325,48.95,5,41280.0,0,1,14.6,2.0,0.2,12,10833.867268893413,26000.0,-220.0,10.62815762466823,20.0,3,3,1.25,8256.0,1.0,41500.0,0.0,9.79
CustomerId_1326,46.71,3,13000.0,0,1,13.0,3.33,0.0,12,1154.7005383792514,5000.0,3000.0,9.472781556562168,0.0,1,1,1.0,4333.33,0.0,13000.0,0.0,15.57
CustomerId_1328,22.08,1,1000.0,2,0,8.0,1.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,22.08
CustomerId_1329,1.75,7,32000.0,2,0,13.14,2.71,0.0,2,8263.517065131184,20000.0,-5000.0,10.373522431293592,28.57,3,4,1.75,4571.43,2.0,38000.0,7.0,0.25
CustomerId_1330,11.7,7,40000.0,2,0,14.71,4.0,0.0,2,9516.902257112266,20000.0,-5000.0,10.596659732783579,42.86,2,3,7.0,5714.29,3.0,51000.0,7.0,1.6714
CustomerId_1331,18.92,12,66000.0,2,0,11.83,4.0,0.0,1,5916.079783099616,10000.0,-5000.0,11.097425172408931,25.0,2,3,6.0,5500.0,3.0,77000.0,7.0,1.5767
CustomerId_1332,82.59,2,3000.0,0,1,19.0,3.0,0.0,11,707.1067811865476,2000.0,1000.0,8.006700845440367,0.0,2,2,2.0,1500.0,0.0,3000.0,0.0,41.295
CustomerId_1335,11.73,113,200848.5,2,0,12.26,2.68,0.2124,2,4404.376749004483,20000.0,-10000.0,12.210311150364365,44.25,5,4,4.04,1777.42,50.0,250745.0,14.0,0.1038
CustomerId_1338,76.96,2,22000.0,0,1,11.0,2.0,0.0,11,12727.922061357855,20000.0,2000.0,9.99884318585288,0.0,1,1,2.0,11000.0,0.0,22000.0,0.0,38.48
CustomerId_1339,46.86,5,19000.0,0,1,13.0,4.0,0.0,12,6685.805860178712,10000.0,-5000.0,9.852246888342531,40.0,2,3,5.0,3800.0,2.0,25000.0,0.0,9.372
CustomerId_1341,59.74,11,21560.0,0,1,9.09,4.0,0.4545,12,2140.1869077255847,5000.0,-200.0,9.978641406136552,36.36,2,4,2.2,1960.0,4.0,22000.0,0.0,5.4309
CustomerId_1343,51.07,1,1000.0,0,1,8.0,0.0,0.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,51.07
CustomerId_1349,53.16,7,8000.0,0,1,6.0,5.0,1.0,12,377.9644730092272,2000.0,1000.0,8.987321812850125,0.0,2,1,7.0,1142.86,0.0,8000.0,0.0,7.5943
CustomerId_1351,79.89,15,95100.0,0,1,14.93,3.73,0.4,11,14258.721641758173,50000.0,-1500.0,11.462694763725304,33.33,2,3,2.5,6340.0,5.0,97000.0,0.0,5.326
CustomerId_1353,21.88,1,2000000.0,2,0,12.0,1.0,0.0,1,0.0,2000000.0,2000000.0,14.508658238524095,0.0,1,1,1.0,2000000.0,0.0,2000000.0,1.0,21.88
CustomerId_1355,57.75,5,10000.0,0,1,15.8,0.0,0.0,12,0.0,2000.0,2000.0,9.210440366976517,0.0,2,1,5.0,2000.0,0.0,10000.0,0.0,11.55
CustomerId_1356,89.02,1,5000.0,0,1,9.0,4.0,0.0,11,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,89.02
CustomerId_1357,26.59,1,100.0,2,0,19.0,3.0,0.0,1,0.0,100.0,100.0,4.61512051684126,0.0,1,1,1.0,100.0,0.0,100.0,1.0,26.59
CustomerId_1358,1.54,6,1950.0,2,0,20.83,0.0,0.0,2,986.6610360199697,2000.0,-1000.0,7.576097340623111,50.0,2,3,6.0,325.0,3.0,3000.0,6.0,0.2567
CustomerId_1359,11.79,9,40000.0,2,0,15.67,4.0,0.0,2,6463.573143221772,10000.0,-5000.0,10.596659732783579,33.33,2,3,4.5,4444.44,3.0,51000.0,9.0,1.31
CustomerId_1360,65.87,1,10000.0,0,1,13.0,6.0,1.0,12,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,65.87
CustomerId_1361,81.89,9,10500.0,0,1,11.0,2.33,0.0,11,2260.530911091463,7000.0,-350.0,9.259225769705994,44.44,2,2,2.25,1166.67,4.0,11000.0,0.0,9.0989
CustomerId_1362,1.19,20,80000.0,2,0,10.8,3.95,0.1,2,7156.153038874272,11000.0,-5000.0,11.289794413577894,45.0,2,4,3.33,4000.0,9.0,112000.0,20.0,0.0595
CustomerId_1363,53.77,1,5000.0,0,1,15.0,4.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,53.77
CustomerId_1365,32.04,4,18500.0,2,0,14.5,4.5,0.5,1,6209.87117418711,10000.0,-1000.0,9.825580063659602,50.0,2,3,2.0,4625.0,2.0,20000.0,0.0,8.01
CustomerId_1366,22.0,5,900.0,2,0,15.0,0.4,0.0,1,843.0599029724993,1000.0,-1000.0,6.803505257608338,60.0,2,2,2.5,180.0,3.0,2000.0,5.0,4.4
CustomerId_1367,4.94,6,20000.0,2,0,11.0,4.0,0.0,2,6088.2400303098,10000.0,-5000.0,9.90353755128617,33.33,2,3,6.0,3333.33,2.0,26000.0,6.0,0.8233
CustomerId_1369,67.6,6,19000.0,0,1,19.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,11.2667
CustomerId_1370,65.11,7,112850.0,0,1,13.43,1.14,0.0,12,23193.818449873972,50000.0,-150.0,11.633823643526757,14.29,3,3,1.75,16121.43,1.0,113000.0,0.0,9.3014
CustomerId_1372,18.82,1,500.0,2,0,14.0,4.0,0.0,1,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,1.0,18.82
CustomerId_1373,38.98,1,10000.0,0,1,10.0,5.0,1.0,1,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,38.98
CustomerId_1375,15.03,3,30000.0,2,0,9.0,1.0,0.0,1,8660.254037844386,20000.0,5000.0,10.308985993422082,0.0,1,1,3.0,10000.0,0.0,30000.0,3.0,5.01
CustomerId_1376,39.13,2,220000.0,0,1,5.5,5.0,1.0,1,127279.22061357855,200000.0,20000.0,12.301387370778713,0.0,1,1,2.0,110000.0,0.0,220000.0,0.0,19.565
CustomerId_1377,22.92,3,-20.0,2,0,11.0,0.0,0.0,1,1000.0666644445926,1000.0,-1000.0,3.044522437723423,66.67,2,2,3.0,-6.67,2.0,1000.0,3.0,7.64
CustomerId_1378,0.65,13,50000.0,2,0,14.08,3.85,0.0769,2,8060.667402539258,15000.0,-5000.0,10.819798284210286,46.15,2,4,2.6,3846.15,6.0,76000.0,13.0,0.05
CustomerId_1379,84.97,1,1000.0,0,1,10.0,1.0,0.0,11,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,84.97
CustomerId_1380,0.18,20,80000.0,2,0,9.95,3.8,0.1,2,7262.013639842819,11000.0,-5000.0,11.289794413577894,40.0,2,4,2.5,4000.0,8.0,116000.0,20.0,0.009
CustomerId_1381,62.2,1,5000.0,0,1,5.0,3.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,62.2
CustomerId_1382,1.87,20,12995.0,2,0,10.8,4.1,0.8,2,897.6262189504986,3000.0,-1000.0,9.472396896788991,35.0,2,3,6.67,649.75,7.0,14100.0,20.0,0.0935
